,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
17665,12/13/2010,,,Nowitzki,Dirk,DAL,,,vs.,L,,,,,,,,Dirk Nowitzki,,39,F,,,,30,3,3,1,2,4,24,12,50.0,,,,6,3,50.0,3,3,100,0,7,,MIL,,,,,
17666,12/13/2010,,,Jennings,Brandon,MIL,,,@,W,,,,,,,,Brandon Jennings,,41,G,,,,23,10,4,2,0,1,19,9,47.4,,,,4,3,75.0,2,2,100,0,5,,DAL,,,,,
17667,12/13/2010,,,Mbah,Luc,MIL,,,@,W,,,,,,,,Luc Mbah a Moute,,12,,,,,0,1,1,1,0,1,3,0,0.0,,,,0,0,-,0,0,-,0,1,,DAL,,,,,
17668,12/13/2010,,,Dooling,Keyon,MIL,,,@,W,,,,,,,,Keyon Dooling,,27,G,,,,16,4,0,1,0,2,10,4,40.0,,,,4,3,75.0,5,5,100,2,0,,DAL,,,,,
17669,12/13/2010,,,Brockman,Jon,MIL,,,@,W,,,,,,,,Jon Brockman,,1,F,,,,2,0,0,0,0,2,1,1,100,,,,0,0,-,0,0,-,1,1,,DAL,,,,,
17670,12/13/2010,,,Kidd,Jason,DAL,,,vs.,L,,,,,,,,Jason Kidd,,31,G,,,,11,10,2,3,0,0,7,4,57.1,,,,4,1,25.0,2,2,100,2,5,,MIL,,,,,
17671,12/13/2010,,,Ilyasova,Ersan,MIL,,,@,W,,,,,,,,Ersan Ilyasova,,23,F,,,,12,1,0,0,0,2,11,5,45.5,,,,3,2,66.7,0,0,-,2,1,,DAL,,,,,
17672,12/13/2010,,,Maggette,Corey,MIL,,,@,W,,,,,,,,Corey Maggette,,7,F,,,,2,0,1,0,0,0,5,1,20.0,,,,0,0,-,0,0,-,0,0,,DAL,,,,,
17673,12/13/2010,,,Chandler,Tyson,DAL,,,vs.,L,,,,,,,,Tyson Chandler,,28,C,,,,11,0,0,0,1,4,5,4,80.0,,,,0,0,-,4,3,75.0,2,7,,MIL,,,,,
17674,12/13/2010,,,Stevenson,DeShawn,DAL,,,vs.,L,,,,,,,,DeShawn Stevenson,,15,F-G,,,,2,2,0,0,0,0,2,1,50.0,,,,0,0,-,0,0,-,0,0,,MIL,,,,,
17675,12/13/2010,,,Marion,Shawn,DAL,,,vs.,L,,,,,,,,Shawn Marion,,27,G-F,,,,14,0,2,0,2,1,9,6,66.7,,,,1,0,0.0,2,2,100,1,4,,MIL,,,,,
17676,12/13/2010,,,Kirilenko,Andrei,UTA,,,vs.,W,,,,,,,,Andrei Kirilenko,,37,,,,,12,4,1,4,1,1,6,4,66.7,,,,0,0,-,4,4,100,1,3,,GSW,,,,,
17677,12/13/2010,,,Biedrins,Andris,GSW,,,@,L,,,,,,,,Andris Biedrins,,28,,,,,8,2,1,0,0,4,10,4,40.0,,,,0,0,-,2,0,0.0,7,5,,UTA,,,,,
17678,12/13/2010,,,Jefferson,Al,UTA,,,vs.,W,,,,,,,,Al Jefferson,,34,C,,,,13,2,1,1,6,2,13,4,30.8,,,,0,0,-,5,5,100,1,7,,GSW,,,,,
17679,12/13/2010,,,Evans,Jeremy,UTA,,,vs.,W,,,,,,,,Jeremy Evans,,9,F,,,,9,1,1,0,0,0,4,4,100,,,,0,0,-,1,1,100,1,2,,GSW,,,,,
17680,12/13/2010,,,Hayward,Gordon,UTA,,,vs.,W,,,,,,,,Gordon Hayward,,11,F,,,,1,0,2,0,0,4,1,0,0.0,,,,0,0,-,2,1,50.0,0,0,,GSW,,,,,
17681,12/13/2010,,,Amundson,Lou,GSW,,,@,L,,,,,,,,Lou Amundson,,8,F,,,,0,0,0,0,0,1,3,0,0.0,,,,0,0,-,2,0,0.0,1,1,,UTA,,,,,
17682,12/13/2010,,,Lin,Jeremy,GSW,,,@,L,,,,,,,,Jeremy Lin,,1,G,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,UTA,,,,,
17683,12/13/2010,,,Millsap,Paul,UTA,,,vs.,W,,,,,,,,Paul Millsap,,32,F,,,,16,0,1,2,0,3,14,7,50.0,,,,0,0,-,3,2,66.7,3,5,,GSW,,,,,
17684,12/13/2010,,,Watson,Earl,UTA,,,vs.,W,,,,,,,,Earl Watson,,20,G,,,,2,5,2,1,0,2,4,1,25.0,,,,0,0,-,0,0,-,1,0,,GSW,,,,,
17685,12/13/2010,,,Gadzuric,Dan,GSW,,,@,L,,,,,,,,Dan Gadzuric,,9,C,,,,1,0,0,0,0,2,1,0,0.0,,,,0,0,-,2,1,50.0,0,0,,UTA,,,,,
17686,12/13/2010,,,Ellis,Monta,GSW,,,@,L,,,,,,,,Monta Ellis,,40,G,,,,16,5,7,4,1,5,16,7,43.8,,,,6,2,33.3,2,0,0.0,0,4,,UTA,,,,,
17687,12/13/2010,,,Lee,David,GSW,,,@,L,,,,,,,,David Lee,,41,F-C,,,,18,2,4,0,0,3,15,3,20.0,,,,0,0,-,14,12,85.7,5,7,,UTA,,,,,
17688,12/13/2010,,,Law,Acie,GSW,,,@,L,,,,,,,,Acie Law,,15,G,,,,8,0,1,0,0,1,2,1,50.0,,,,0,0,-,6,6,100,0,1,,UTA,,,,,
17689,12/13/2010,,,Udoh,Ekpe,GSW,,,@,L,,,,,,,,Ekpe Udoh,,1,C-F,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,UTA,,,,,
17690,12/13/2010,,,Bell,Charlie,GSW,,,@,L,,,,,,,,Charlie Bell,,5,G,,,,0,0,0,0,0,0,1,0,0.0,,,,1,0,0.0,0,0,-,0,0,,UTA,,,,,
17691,12/13/2010,,,Williams,Deron,UTA,,,vs.,W,,,,,,,,Deron Williams,,35,G,,,,30,10,3,1,0,2,16,8,50.0,,,,8,4,50.0,11,10,90.9,1,5,,GSW,,,,,
17692,12/13/2010,,,Wright,Dorell,GSW,,,@,L,,,,,,,,Dorell Wright,,37,F-G,,,,20,3,2,0,0,3,17,8,47.1,,,,9,4,44.4,0,0,-,2,4,,UTA,,,,,
17693,12/13/2010,,,Williams,Reggie,GSW,,,@,L,,,,,,,,Reggie Williams,,38,,,,,19,6,1,2,0,4,12,7,58.3,,,,6,4,66.7,3,1,33.3,1,4,,UTA,,,,,
17694,12/13/2010,,,Fesenko,Kyrylo,UTA,,,vs.,W,,,,,,,,Kyrylo Fesenko,,14,C,,,,2,2,1,0,0,4,1,1,100,,,,0,0,-,0,0,-,1,3,,GSW,,,,,
17695,12/13/2010,,,Radmanovic,Vladimir,GSW,,,@,L,,,,,,,,Vladimir Radmanovic,,17,F,,,,5,0,3,2,0,0,4,2,50.0,,,,3,1,33.3,0,0,-,2,2,,UTA,,,,,
17696,12/13/2010,,,Miles,CJ,UTA,,,vs.,W,,,,,,,,CJ Miles,,28,,,,,20,2,3,2,1,4,14,9,64.3,,,,6,2,33.3,1,0,0.0,1,5,,GSW,,,,,
17697,12/13/2010,,,Price,Ronnie,UTA,,,vs.,W,,,,,,,,Ronnie Price,,20,G,,,,3,0,1,1,0,2,6,1,16.7,,,,3,0,0.0,2,1,50.0,0,0,,GSW,,,,,
17698,12/13/2010,,,Smith,Jason,NOH,,,@,L,,,,,,,,Jason Smith,,12,,,,,2,1,0,0,1,2,2,1,50.0,,,,0,0,-,0,0,-,0,4,,MIA,,,,,
17699,12/13/2010,,,Okafor,Emeka,NOH,,,@,L,,,,,,,,Emeka Okafor,,37,C,,,,9,0,2,1,0,6,5,4,80.0,,,,0,0,-,1,1,100,1,5,,MIA,,,,,
17700,12/13/2010,,,Bosh,Chris,MIA,,,vs.,W,,,,,,,,Chris Bosh,,38,F,,,,23,1,0,1,3,4,18,10,55.6,,,,0,0,-,5,3,60.0,2,9,,NOH,,,,,
17701,12/13/2010,,,Green,Willie,NOH,,,@,L,,,,,,,,Willie Green,,18,G,,,,4,1,1,0,0,4,7,2,28.6,,,,0,0,-,0,0,-,0,3,,MIA,,,,,
17702,12/13/2010,,,Dampier,Erick,MIA,,,vs.,W,,,,,,,,Erick Dampier,,23,C,,,,3,0,0,1,1,4,2,1,50.0,,,,0,0,-,2,1,50.0,3,1,,NOH,,,,,
17703,12/13/2010,,,Paul,Chris,NOH,,,@,L,,,,,,,,Chris Paul,,36,G,,,,11,5,2,0,0,4,10,3,30.0,,,,3,0,0.0,6,5,83.3,1,7,,MIA,,,,,
17704,12/13/2010,,,Anthony,Joel,MIA,,,vs.,W,,,,,,,,Joel Anthony,,4,C,,,,0,0,0,0,1,0,1,0,0.0,,,,0,0,-,0,0,-,0,0,,NOH,,,,,
17705,12/13/2010,,,Belinelli,Marco,NOH,,,@,L,,,,,,,,Marco Belinelli,,30,G,,,,9,2,0,0,0,0,9,2,22.2,,,,7,1,14.3,5,4,80.0,0,1,,MIA,,,,,
17706,12/13/2010,,,Ilgauskas,Zydrunas,MIA,,,vs.,W,,,,,,,,Zydrunas Ilgauskas,,21,C,,,,2,0,0,1,3,4,4,1,25.0,,,,0,0,-,0,0,-,0,8,,NOH,,,,,
17707,12/13/2010,,,Chalmers,Mario,MIA,,,vs.,W,,,,,,,,Mario Chalmers,,27,G,,,,6,3,0,1,0,4,5,1,20.0,,,,3,0,0.0,4,4,100,0,1,,NOH,,,,,
17708,12/13/2010,,,Jack,Jarrett,NOH,,,@,L,,,,,,,,Jarrett Jack,,12,G,,,,6,2,2,0,0,1,3,2,66.7,,,,0,0,-,2,2,100,0,0,,MIA,,,,,
17709,12/13/2010,,,Jones,James,MIA,,,vs.,W,,,,,,,,James Jones,,16,G-F,,,,3,0,0,0,1,0,3,1,33.3,,,,3,1,33.3,0,0,-,0,1,,NOH,,,,,
17710,12/13/2010,,,Ariza,Trevor,NOH,,,@,L,,,,,,,,Trevor Ariza,,38,F,,,,13,0,0,2,0,4,10,5,50.0,,,,2,0,0.0,5,3,60.0,2,2,,MIA,,,,,
17711,12/13/2010,,,James,LeBron,MIA,,,vs.,W,,,,,,,,LeBron James,,40,F,,,,20,7,5,0,0,2,16,6,37.5,,,,3,0,0.0,10,8,80.0,1,3,,NOH,,,,,
17712,12/13/2010,,,Howard,Juwan,MIA,,,vs.,W,,,,,,,,Juwan Howard,,10,F,,,,0,0,0,1,0,2,0,0,-,,,,0,0,-,0,0,-,0,0,,NOH,,,,,
17713,12/13/2010,,,Gray,Aaron,NOH,,,@,L,,,,,,,,Aaron Gray,,11,C,,,,4,1,2,0,0,5,1,1,100,,,,0,0,-,2,2,100,0,0,,MIA,,,,,
17714,12/13/2010,,,Pondexter,Quincy,NOH,,,@,L,,,,,,,,Quincy Pondexter,,10,F,,,,0,0,0,1,0,1,3,0,0.0,,,,1,0,0.0,0,0,-,0,2,,MIA,,,,,
17715,12/13/2010,,,West,David,NOH,,,@,L,,,,,,,,David West,,37,F,,,,26,2,3,1,0,2,17,8,47.1,,,,0,0,-,13,10,76.9,6,6,,MIA,,,,,
17716,12/13/2010,,,Arroyo,Carlos,MIA,,,vs.,W,,,,,,,,Carlos Arroyo,,22,G,,,,7,5,0,0,0,3,8,3,37.5,,,,2,1,50.0,0,0,-,1,1,,NOH,,,,,
17717,12/13/2010,,,Wade,Dwyane,MIA,,,vs.,W,,,,,,,,Dwyane Wade,,39,G,,,,32,1,1,1,0,2,13,8,61.5,,,,3,2,66.7,17,14,82.4,1,4,,NOH,,,,,
17718,12/13/2010,,,Jones,Dahntay,IND,,,@,L,,,,,,,,Dahntay Jones,,20,G-F,,,,7,0,2,0,0,3,6,3,50.0,,,,0,0,-,2,1,50.0,1,3,,CHI,,,,,
17719,12/13/2010,,,Rose,Derrick,CHI,,,vs.,W,,,,,,,,Derrick Rose,,39,G,,,,17,12,3,1,0,3,18,6,33.3,,,,6,3,50.0,3,2,66.7,1,5,,IND,,,,,
17720,12/13/2010,,,Asik,Omer,CHI,,,vs.,W,,,,,,,,Omer Asik,,3,C,,,,0,1,1,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,IND,,,,,
17721,12/13/2010,,,McRoberts,Josh,IND,,,@,L,,,,,,,,Josh McRoberts,,15,,,,,6,0,1,0,0,3,4,3,75.0,,,,1,0,0.0,0,0,-,2,2,,CHI,,,,,
17722,12/13/2010,,,Gibson,Taj,CHI,,,vs.,W,,,,,,,,Taj Gibson,,22,F,,,,8,1,1,0,1,1,5,3,60.0,,,,0,0,-,2,2,100,0,2,,IND,,,,,
17723,12/13/2010,,,Deng,Luol,CHI,,,vs.,W,,,,,,,,Luol Deng,,37,F,,,,15,0,3,2,0,1,11,6,54.5,,,,5,3,60.0,0,0,-,0,9,,IND,,,,,
17724,12/13/2010,,,Rush,Brandon,IND,,,@,L,,,,,,,,Brandon Rush,,41,G-F,,,,13,2,3,0,2,0,17,5,29.4,,,,3,1,33.3,2,2,100,2,3,,CHI,,,,,
17725,12/13/2010,,,Watson,C.J.,CHI,,,vs.,W,,,,,,,,C.J. Watson,,9,G,,,,1,1,0,0,1,3,2,0,0.0,,,,1,0,0.0,4,1,25.0,0,0,,IND,,,,,
17726,12/13/2010,,,Collison,Darren,IND,,,@,L,,,,,,,,Darren Collison,,21,G,,,,9,0,1,0,0,0,12,4,33.3,,,,0,0,-,2,1,50.0,0,3,,CHI,,,,,
17727,12/13/2010,,,Bogans,Keith,CHI,,,vs.,W,,,,,,,,Keith Bogans,,18,G-F,,,,3,3,0,1,0,1,3,1,33.3,,,,3,1,33.3,2,0,0.0,0,4,,IND,,,,,
17728,12/13/2010,,,Dunleavy,Mike,IND,,,@,L,,,,,,,,Mike Dunleavy,,35,G-F,,,,12,2,3,1,2,0,14,5,35.7,,,,7,1,14.3,2,1,50.0,3,5,,CHI,,,,,
17729,12/13/2010,,,Jones,Solomon,IND,,,@,L,,,,,,,,Solomon Jones,,28,,,,,2,3,0,2,1,5,4,1,25.0,,,,0,0,-,0,0,-,4,3,,CHI,,,,,
17730,12/13/2010,,,Ford,T.J.,IND,,,@,L,,,,,,,,T.J. Ford,,27,,,,,13,4,3,2,0,2,10,5,50.0,,,,1,0,0.0,5,3,60.0,0,2,,CHI,,,,,
17731,12/13/2010,,,Korver,Kyle,CHI,,,vs.,W,,,,,,,,Kyle Korver,,20,G-F,,,,5,0,0,0,0,1,5,2,40.0,,,,2,1,50.0,0,0,-,1,1,,IND,,,,,
17732,12/13/2010,,,Noah,Joakim,CHI,,,vs.,W,,,,,,,,Joakim Noah,,34,F-C,,,,12,2,3,1,3,2,7,5,71.4,,,,0,0,-,2,2,100,2,3,,IND,,,,,
17733,12/13/2010,,,Hibbert,Roy,IND,,,@,L,,,,,,,,Roy Hibbert,,20,C,,,,6,0,2,0,0,3,7,2,28.6,,,,0,0,-,2,2,100,0,3,,CHI,,,,,
17734,12/13/2010,,,Boozer,Carlos,CHI,,,vs.,W,,,,,,,,Carlos Boozer,,37,F,,,,22,4,2,1,0,1,21,10,47.6,,,,0,0,-,5,2,40.0,4,14,,IND,,,,,
17735,12/13/2010,,,Brewer,Ronnie,CHI,,,vs.,W,,,,,,,,Ronnie Brewer,,21,F,,,,9,4,0,3,0,0,7,4,57.1,,,,1,0,0.0,2,1,50.0,1,1,,IND,,,,,
17736,12/13/2010,,,Posey,James,IND,,,@,L,,,,,,,,James Posey,,33,F,,,,5,1,0,0,0,3,10,2,20.0,,,,7,1,14.3,0,0,-,1,4,,CHI,,,,,
17737,12/12/2010,,,Parker,Anthony,CLE,,,@,L,,,,,,,,Anthony Parker,,24,G,,,,12,2,0,2,0,3,8,4,50.0,,,,3,2,66.7,2,2,100,1,1,,OKC,,,,,
17738,12/12/2010,,,Hickson,JJ,CLE,,,@,L,,,,,,,,JJ Hickson,,24,C-F,,,,9,0,1,1,0,3,9,4,44.4,,,,0,0,-,5,1,20.0,0,4,,OKC,,,,,
17739,12/12/2010,,,Harris,Manny,CLE,,,@,L,,,,,,,,Manny Harris,,16,G,,,,2,2,1,0,0,2,4,1,25.0,,,,1,0,0.0,0,0,-,1,3,,OKC,,,,,
17740,12/12/2010,,,Westbrook,Russell,OKC,,,vs.,W,,,,,,,,Russell Westbrook,,27,G,,,,14,11,3,2,0,2,10,5,50.0,,,,1,1,100,3,3,100,1,2,,CLE,,,,,
17741,12/12/2010,,,Ibaka,Serge,OKC,,,vs.,W,,,,,,,,Serge Ibaka,,20,F,,,,4,0,0,0,2,3,3,2,66.7,,,,0,0,-,0,0,-,2,2,,CLE,,,,,
17742,12/12/2010,,,Graham,Joey,CLE,,,@,L,,,,,,,,Joey Graham,,16,F,,,,7,0,1,0,0,1,5,2,40.0,,,,0,0,-,5,3,60.0,2,0,,OKC,,,,,
17743,12/12/2010,,,Green,Jeff,OKC,,,vs.,W,,,,,,,,Jeff Green,,30,F,,,,19,1,0,2,0,0,13,7,53.8,,,,4,1,25.0,5,4,80.0,1,3,,CLE,,,,,
17744,12/12/2010,,,Gibson,Daniel,CLE,,,@,L,,,,,,,,Daniel Gibson,,25,G,,,,11,0,2,0,0,1,11,5,45.5,,,,1,1,100,0,0,-,0,3,,OKC,,,,,
17745,12/12/2010,,,Williams,Mo,CLE,,,@,L,,,,,,,,Mo Williams,,30,G,,,,8,4,4,0,0,2,9,3,33.3,,,,1,0,0.0,2,2,100,1,3,,OKC,,,,,
17746,12/12/2010,,,Peterson,Morris,OKC,,,vs.,W,,,,,,,,Morris Peterson,,7,,,,,2,0,0,0,0,3,2,1,50.0,,,,1,0,0.0,0,0,-,0,0,,CLE,,,,,
17747,12/12/2010,,,Ivey,Royal,OKC,,,vs.,W,,,,,,,,Royal Ivey,,12,,,,,2,0,0,0,0,1,5,1,20.0,,,,2,0,0.0,0,0,-,0,0,,CLE,,,,,
17748,12/12/2010,,,White,DJ,OKC,,,vs.,W,,,,,,,,DJ White,,23,F,,,,4,2,0,2,0,2,6,2,33.3,,,,0,0,-,2,0,0.0,2,5,,CLE,,,,,
17749,12/12/2010,,,Powe,Leon,CLE,,,@,L,,,,,,,,Leon Powe,,6,F,,,,3,0,0,1,0,0,2,1,50.0,,,,0,0,-,3,1,33.3,2,0,,OKC,,,,,
17750,12/12/2010,,,Sessions,Ramon,CLE,,,@,L,,,,,,,,Ramon Sessions,,18,G,,,,6,2,0,1,0,1,5,0,0.0,,,,0,0,-,8,6,75.0,0,4,,OKC,,,,,
17751,12/12/2010,,,Collison,Nick,OKC,,,vs.,W,,,,,,,,Nick Collison,,20,F-C,,,,2,2,0,0,1,2,1,1,100,,,,0,0,-,0,0,-,2,6,,CLE,,,,,
17752,12/12/2010,,,Durant,Kevin,OKC,,,vs.,W,,,,,,,,Kevin Durant,,30,F,,,,25,0,5,1,1,2,17,10,58.8,,,,4,2,50.0,4,3,75.0,0,7,,CLE,,,,,
17753,12/12/2010,,,Jamison,Antawn,CLE,,,@,L,,,,,,,,Antawn Jamison,,24,,,,,8,1,2,1,0,1,11,3,27.3,,,,7,2,28.6,0,0,-,0,2,,OKC,,,,,
17754,12/12/2010,,,Williams,Jawad,CLE,,,@,L,,,,,,,,Jawad Williams,,15,,,,,1,0,2,0,0,3,5,0,0.0,,,,2,0,0.0,2,1,50.0,0,2,,OKC,,,,,
17755,12/12/2010,,,Maynor,Eric,OKC,,,vs.,W,,,,,,,,Eric Maynor,,21,,,,,9,3,0,1,0,4,6,4,66.7,,,,2,1,50.0,0,0,-,0,2,,CLE,,,,,
17756,12/12/2010,,,Harden,James,OKC,,,vs.,W,,,,,,,,James Harden,,21,G,,,,19,3,1,0,0,2,8,6,75.0,,,,3,2,66.7,6,5,83.3,0,3,,CLE,,,,,
17757,12/12/2010,,,Varejao,Anderson,CLE,,,@,L,,,,,,,,Anderson Varejao,,28,,,,,7,0,1,1,1,1,7,3,42.9,,,,0,0,-,1,1,100,9,7,,OKC,,,,,
17758,12/12/2010,,,Hollins,Ryan,CLE,,,@,L,,,,,,,,Ryan Hollins,,14,,,,,3,0,2,0,0,3,1,0,0.0,,,,0,0,-,4,3,75.0,0,0,,OKC,,,,,
17759,12/12/2010,,,Mullens,Byron,OKC,,,vs.,W,,,,,,,,Byron Mullens,,7,C,,,,5,0,2,1,1,3,4,2,50.0,,,,0,0,-,2,1,50.0,0,5,,CLE,,,,,
17760,12/12/2010,,,Sefolosha,Thabo,OKC,,,vs.,W,,,,,,,,Thabo Sefolosha,,20,F-G,,,,1,3,1,3,0,2,2,0,0.0,,,,2,0,0.0,2,1,50.0,1,0,,CLE,,,,,
17761,12/12/2010,,,Pietrus,Mickael,ORL,,,@,W,,,,,,,,Mickael Pietrus,,30,F,,,,4,0,0,1,0,1,8,1,12.5,,,,6,0,0.0,2,2,100,0,4,,LAC,,,,,
17762,12/12/2010,,,Gordon,Eric,LAC,,,vs.,L,,,,,,,,Eric Gordon,,41,G,,,,28,8,3,0,0,2,23,9,39.1,,,,7,1,14.3,9,9,100,0,1,,ORL,,,,,
17763,12/12/2010,,,Smith,Craig,LAC,,,vs.,L,,,,,,,,Craig Smith,,6,F,,,,1,0,2,0,0,2,2,0,0.0,,,,0,0,-,2,1,50.0,0,1,,ORL,,,,,
17764,12/12/2010,,,Lewis,Rashard,ORL,,,@,W,,,,,,,,Rashard Lewis,,28,F,,,,11,0,1,0,0,2,10,4,40.0,,,,5,1,20.0,2,2,100,0,4,,LAC,,,,,
17765,12/12/2010,,,Bledsoe,Eric,LAC,,,vs.,L,,,,,,,,Eric Bledsoe,,15,G,,,,2,1,0,0,0,2,3,1,33.3,,,,1,0,0.0,0,0,-,0,3,,ORL,,,,,
17766,12/12/2010,,,Howard,Dwight,ORL,,,@,W,,,,,,,,Dwight Howard,,25,C-F,,,,22,0,2,1,1,5,11,8,72.7,,,,0,0,-,13,6,46.2,3,5,,LAC,,,,,
17767,12/12/2010,,,Gortat,Marcin,ORL,,,@,W,,,,,,,,Marcin Gortat,,24,,,,,4,1,0,0,0,3,2,2,100,,,,0,0,-,0,0,-,3,6,,LAC,,,,,
17768,12/12/2010,,,Redick,JJ,ORL,,,@,W,,,,,,,,JJ Redick,,19,G,,,,7,0,1,0,0,1,3,2,66.7,,,,1,0,0.0,3,3,100,0,3,,LAC,,,,,
17769,12/12/2010,,,Jordan,DeAndre,LAC,,,vs.,L,,,,,,,,DeAndre Jordan,,21,C,,,,4,1,1,1,0,4,2,1,50.0,,,,0,0,-,2,2,100,1,6,,ORL,,,,,
17770,12/12/2010,,,Collins,Jarron,LAC,,,vs.,L,,,,,,,,Jarron Collins,,4,,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,ORL,,,,,
17771,12/12/2010,,,Aminu,Al-Farouq,LAC,,,vs.,L,,,,,,,,Al-Farouq Aminu,,9,F,,,,2,0,1,1,0,0,2,1,50.0,,,,1,0,0.0,0,0,-,1,2,,ORL,,,,,
17772,12/12/2010,,,Nelson,Jameer,ORL,,,@,W,,,,,,,,Jameer Nelson,,33,G,,,,17,9,2,0,0,4,12,6,50.0,,,,5,3,60.0,2,2,100,0,4,,LAC,,,,,
17773,12/12/2010,,,Gomes,Ryan,LAC,,,vs.,L,,,,,,,,Ryan Gomes,,24,,,,,2,1,0,1,0,1,6,1,16.7,,,,2,0,0.0,0,0,-,0,2,,ORL,,,,,
17774,12/12/2010,,,Williams,Jason,ORL,,,@,W,,,,,,,,Jason Williams,,15,,,,,3,4,1,0,0,0,4,1,25.0,,,,3,1,33.3,0,0,-,1,3,,LAC,,,,,
17775,12/12/2010,,,Carter,Vince,ORL,,,@,W,,,,,,,,Vince Carter,,34,G-F,,,,13,3,1,1,0,3,12,6,50.0,,,,3,1,33.3,0,0,-,0,7,,LAC,,,,,
17776,12/12/2010,,,Griffin,Blake,LAC,,,vs.,L,,,,,,,,Blake Griffin,,42,F,,,,27,5,0,1,1,4,23,11,47.8,,,,0,0,-,11,5,45.5,7,9,,ORL,,,,,
17777,12/12/2010,,,Bass,Brandon,ORL,,,@,W,,,,,,,,Brandon Bass,,32,F,,,,13,0,1,0,1,3,13,6,46.2,,,,0,0,-,4,1,25.0,4,7,,LAC,,,,,
17778,12/12/2010,,,Davis,Baron,LAC,,,vs.,L,,,,,,,,Baron Davis,,33,G,,,,4,6,1,0,1,2,7,2,28.6,,,,3,0,0.0,0,0,-,1,1,,ORL,,,,,
17779,12/12/2010,,,Cook,Brian,LAC,,,vs.,L,,,,,,,,Brian Cook,,17,C-F,,,,7,0,0,0,1,5,5,3,60.0,,,,2,1,50.0,1,0,0.0,0,3,,ORL,,,,,
17780,12/12/2010,,,Butler,Rasual,LAC,,,vs.,L,,,,,,,,Rasual Butler,,28,,,,,8,0,0,0,0,0,11,3,27.3,,,,7,2,28.6,0,0,-,1,3,,ORL,,,,,
17781,12/12/2010,,,Outlaw,Travis,NJN,,,vs.,L,,,,,,,,Travis Outlaw,,6,F,,,,2,0,1,0,0,2,3,1,33.3,,,,1,0,0.0,0,0,-,0,1,,LAL,,,,,
17782,12/12/2010,,,Brown,Shannon,LAL,,,@,W,,,,,,,,Shannon Brown,,20,,,,,7,0,2,2,0,2,8,3,37.5,,,,1,1,100,0,0,-,2,2,,NJN,,,,,
17783,12/12/2010,,,Fisher,Derek,LAL,,,@,W,,,,,,,,Derek Fisher,,29,G,,,,10,1,2,1,0,3,6,3,50.0,,,,0,0,-,4,4,100,0,4,,NJN,,,,,
17784,12/12/2010,,,Petro,Johan,NJN,,,vs.,L,,,,,,,,Johan Petro,,5,C,,,,0,0,0,0,1,3,0,0,-,,,,0,0,-,0,0,-,0,0,,LAL,,,,,
17785,12/12/2010,,,Gasol,Pau,LAL,,,@,W,,,,,,,,Pau Gasol,,42,C-F,,,,15,3,0,0,5,3,19,6,31.6,,,,0,0,-,5,3,60.0,3,8,,NJN,,,,,
17786,12/12/2010,,,Morrow,Anthony,NJN,,,vs.,L,,,,,,,,Anthony Morrow,,40,G,,,,15,1,0,0,0,3,17,6,35.3,,,,9,3,33.3,0,0,-,2,0,,LAL,,,,,
17787,12/12/2010,,,Caracter,Derrick,LAL,,,@,W,,,,,,,,Derrick Caracter,,6,F,,,,2,0,0,0,0,2,1,0,0.0,,,,0,0,-,2,2,100,2,0,,NJN,,,,,
17788,12/12/2010,,,Bryant,Kobe,LAL,,,@,W,,,,,,,,Kobe Bryant,,35,F-G,,,,32,6,6,4,0,3,19,9,47.4,,,,6,3,50.0,13,11,84.6,0,4,,NJN,,,,,
17789,12/12/2010,,,Blake,Steve,LAL,,,@,W,,,,,,,,Steve Blake,,22,G,,,,4,0,0,0,0,0,3,1,33.3,,,,1,0,0.0,2,2,100,0,5,,NJN,,,,,
17790,12/12/2010,,,Favors,Derrick,NJN,,,vs.,L,,,,,,,,Derrick Favors,,13,F,,,,8,0,2,1,1,2,5,3,60.0,,,,0,0,-,2,2,100,2,3,,LAL,,,,,
17791,12/12/2010,,,Barnes,Matt,LAL,,,@,W,,,,,,,,Matt Barnes,,17,F,,,,3,3,1,1,0,2,4,1,25.0,,,,3,1,33.3,0,0,-,0,1,,NJN,,,,,
17792,12/12/2010,,,Farmar,Jordan,NJN,,,vs.,L,,,,,,,,Jordan Farmar,,23,,,,,8,0,1,0,0,3,9,3,33.3,,,,6,1,16.7,1,1,100,0,3,,LAL,,,,,
17793,12/12/2010,,,Lopez,Brook,NJN,,,vs.,L,,,,,,,,Brook Lopez,,40,C,,,,25,1,3,1,1,4,21,9,42.9,,,,0,0,-,9,7,77.8,6,3,,LAL,,,,,
